Date,Asset_1,Asset_2,Asset_3,Asset_4,Asset_5,Asset_6,Asset_7,Asset_8,Asset_9,Asset_10,Asset_11,Asset_12,Asset_13,Asset_14,Asset_15,Asset_16,Asset_17,Asset_18,Asset_19,Asset_20,Asset_21,Asset_22,Asset_23,Asset_24,Asset_25,Asset_26,Asset_27,Asset_28,Asset_29,Asset_30,Asset_31,Asset_32,Asset_33
2011-01-31,35.48351601,26.35986352,4.52,59.6580343,12.57188709,14.20480106,46.99603562,25.64303283,9.576452703,65.38351907,40.98777233,74.28906409,46.75349137,37.48995566,12.95158043,20.4009465,14.10572761,48.36411877,58.1647134,79.90635308,16.08773021,43.60734932,17.48706317,134.7368927,70.08453293,49.56020564,22.67175524,34.07711883,25.76024695,18.40970604,11.99897143,35.89604238,39.54258538
2011-02-28,39.92922537,27.32190233,4.37,61.78794128,11.86250161,14.91775849,43.56793172,26.07959679,10.29533146,69.68152214,42.83677628,78.35390842,45.39550614,38.9498449,13.47983134,20.91137527,15.05252509,50.16557319,60.63128459,84.78260924,16.82446911,45.39240792,16.69863353,135.1641222,74.2885449,49.74019549,21.94758789,36.15515171,26.73623904,19.06831562,11.93006187,36.53233193,40.33254924
2011-03-31,39.33585554,28.5207507,4.64,62.12268039,11.75215276,16.71349837,43.92893321,27.2632545,10.7763797,68.54093836,45.48327503,80.65624876,42.87353358,38.45765367,12.58335037,21.6806654,15.88964577,48.37744484,62.24789432,91.7180952,16.12478995,44.78807113,15.71079908,136.1577305,68.14470484,49.26059436,23.8437045,34.74090599,26.69402393,19.10751858,13.20882007,38.44140752,40.69126008
2011-04-30,39.34498431,28.31842536,5.18,63.93517021,12.19354817,16.3742528,46.40178191,27.72353254,10.92923614,71.67754376,46.06732992,88.22090794,44.52251564,38.27092934,11.59216373,23.05057502,16.40600058,53.66018017,67.17350208,95.44857369,16.44648152,44.99658499,15.48071659,142.4283171,64.8213196,52.89782769,24.39674259,37.60135777,27.87604713,20.46113743,13.99111921,39.67410788,41.81223143
2011-05-31,38.00305561,27.68129827,5.85,67.0697996,11.76003482,16.70101929,46.91266636,27.45640689,11.20531174,68.39723754,45.84830934,83.24984619,39.92496288,36.26638143,11.09185047,23.59197643,16.94437979,55.42012933,66.04896762,87.50072868,15.79505609,44.70100293,14.33413887,141.676997,61.34905816,51.05664755,24.87175204,37.38180983,27.03015015,20.59549021,14.69217462,40.5299317,42.57450952
2011-06-30,35.63870504,27.90616666,5.39,69.35645698,10.86936194,17.92669888,45.14558295,27.85325774,11.19628248,66.68464347,46.62539933,80.66933776,40.40037556,34.33731859,10.35530524,24.03072185,16.27292418,54.78595636,62.57849771,88.04657443,15.2911395,43.13827345,14.00667804,143.8743197,58.64744826,48.89628147,23.75642673,35.49294274,26.13959433,19.40212144,14.70737604,39.7443678,42.75616076
2011-07-31,35.25529684,26.79552758,4.23,71.13314041,9.623996324,18.19907212,44.78027244,28.15128635,11.22788489,65.38176091,50.03545304,76.12567841,37.20835965,34.13032668,9.174271341,23.78178481,15.20570473,53.36112616,59.64975968,82.0518258,14.52090713,50.18212237,13.53337546,152.5126496,61.23649108,50.38210511,23.66083061,36.25979049,26.16809212,20.95494456,14.8821924,39.60134528,42.23391344
2011-08-31,31.09257924,27.45991088,3.76,74.86542075,8.764851689,17.59869243,45.52876826,29.16127222,10.68586372,61.07272938,40.6481584,67.25546288,30.1335307,31.69184352,7.728685846,24.68625604,15.1595228,54.6735171,57.00808395,75.58170005,13.22367366,49.45601863,10.01631399,144.8267785,61.63624559,56.73309516,21.85174095,33.69263215,26.95293204,21.27352981,15.36965303,40.17343534,43.56009913
2011-09-30,27.53236025,27.94206333,3.04,72.72073057,7.621952862,16.99262664,44.42457365,28.15522916,9.960168392,59.9258624,27.95992325,55.74050156,24.85894972,25.41422595,5.789419508,26.03881394,14.12119932,52.92030858,51.59376547,61.3291509,12.45504468,49.0049347,8.684644133,147.3204511,42.43395117,57.2972962,18.71281166,28.85023494,25.34790229,17.63369337,15.07009458,39.40663609,46.04793134
2011-10-31,31.84113811,28.4712265,2.57,76.88590108,9.206247097,19.30296767,48.55032404,28.47195465,10.51351108,64.43082191,34.22617079,72.45485615,30.65759211,29.57161007,6.461067849,26.47964345,15.3831617,53.50194174,56.09574997,78.88377714,13.67436246,52.01987168,10.29391449,155.5428312,50.74396938,60.82888491,22.29440484,33.44765421,28.81100702,20.03279361,16.00717487,41.89065293,47.03845712
2011-11-30,32.72662848,29.04865808,2.7,79.6892588,8.354984523,19.88983824,50.41632732,28.2166509,10.56626212,66.76086536,33.7955953,77.10119726,26.6775669,26.34731772,5.155610509,27.42684184,16.18977962,54.27642421,58.93750423,81.73982751,13.0196952,49.11802697,10.81228523,159.0162846,45.75901281,62.69480162,23.07095547,30.72339597,28.28316104,18.88370035,15.44198398,42.32475296,48.62251953
2011-12-31,34.81705373,30.88874005,2.34,83.70208684,8.481097497,21.04718164,51.47155887,29.36663786,11.04033082,70.34623257,31.69255418,73.39637945,25.54173162,28.28699755,5.269337212,29.53917807,17.45624469,54.99764988,62.93588492,75.66028169,14.79440113,52.04814475,10.00883577,155.5314597,43.73819211,54.90599633,24.04578284,31.10371788,30.31749966,20.1693991,15.58942001,44.27099409,51.30433715
2012-01-31,36.1168904,29.37298993,2.12,82.63422408,9.829607725,21.92090728,52.84964612,28.34256188,10.83064659,69.49968754,33.77722813,78.15108621,29.82295688,31.95946631,6.757261568,27.29206131,17.26264494,55.27439926,63.64804285,91.52843286,15.45523423,58.66404226,10.87139848,162.9071086,48.58642717,56.25096907,25.29681502,34.16282889,30.75656555,21.09727402,14.33233388,43.26280248,49.69524657
2012-02-29,38.98581563,29.7239683,2.47,83.40716674,9.797950373,22.29187496,50.88587179,29.3204705,10.89729943,72.18580833,33.60274,81.75432362,32.35714687,33.62170129,7.56282571,27.23280435,17.21673768,55.06095208,64.68369745,95.79785848,15.87462455,69.71110034,9.833991979,167.0471931,50.13160924,54.37075207,28.78137134,35.760148,29.25579176,20.2864641,15.28822204,43.89698752,49.37016118
2012-03-31,40.64774966,29.81756254,2.85,82.41582451,9.873136583,25.65677289,53.06239713,31.2877443,11.09884679,72.37774747,30.5585424,74.99810331,35.49380907,39.3966826,9.081084322,28.57031853,18.4555278,55.80547632,64.18314315,89.34758677,16.72460445,77.05053132,9.305167894,177.1686923,47.9961329,47.20863151,28.74042237,37.17250253,29.22616564,21.65673286,15.46863718,45.22294511,49.58255671
2012-04-30,40.02568497,31.91260125,2.48,81.86974616,8.966944889,26.33617929,51.0768924,32.26429732,10.65910709,72.05228544,31.5068792,71.84003973,32.09009359,37.06945403,7.695673339,28.53220852,18.66335114,55.07787308,66.28029305,86.57148164,16.31628077,75.04956931,9.668315445,175.8355754,45.85197576,43.8753909,27.27474914,37.57364464,30.70006502,21.52545858,15.85299986,46.33235772,50.57373586
2012-05-31,42.43966736,32.90838821,2.57,75.644453,8.394586705,25.27492452,57.45237664,31.59212446,10.13242432,66.06965259,27.67670336,62.42885277,25.75186257,28.59126107,6.984187305,28.50655775,17.99857419,53.32952963,60.4321082,73.80941151,15.9079571,74.2463572,8.85611447,164.4860826,41.48749806,43.4242064,24.12101716,36.97478496,30.61922903,21.17392242,16.02871848,46.70216192,52.47796975
2012-06-30,45.03005616,35.12124813,3.26,74.9586235,7.62349304,24.55199445,60.85657398,33.28054608,10.67564379,71.90105776,26.21880113,67.97921825,26.62612422,30.81646329,7.772877844,30.7381749,18.92854167,57.71172548,64.50374428,71.52655936,17.5174215,75.05213959,7.900991527,166.7713221,47.64797386,44.97819539,23.88146406,40.14815158,33.10085607,21.12487086,16.37734113,49.23451627,55.05650511
2012-07-31,45.62426721,36.07602168,4.36,75.66138706,7.345263367,20.84985575,64.96779693,34.39145828,10.2060812,72.97659071,30.59629734,68.97786364,26.3541317,31.3089431,6.974685009,30.73537053,19.78444095,59.12974597,64.16516473,71.38390178,17.44177045,78.49117256,7.166289679,167.1124027,50.78041919,41.23233043,27.10310202,40.38446611,35.39504903,21.93822911,16.68634757,50.92739362,53.94232316
2012-08-31,45.93065728,34.31777516,4.85,76.36942938,7.465153411,22.93298443,63.70942477,31.83763712,10.30928371,73.82876879,30.33771107,67.37686071,28.87137225,32.30039297,7.592334226,28.49928599,19.81675512,58.12044509,62.35935844,72.3333136,17.40814776,85.85759412,6.631961063,166.8584242,50.60564576,46.99020702,28.76951683,41.75359978,34.75421075,20.8169968,16.31468679,48.46276336,52.14546609
2012-09-30,48.53961517,36.41967895,5.52,78.29807963,7.88077223,23.44147632,64.76247311,32.50808376,10.89230424,77.33838381,31.19894645,68.6459916,31.79640861,35.20516713,8.401081183,29.13816729,20.63899265,59.39611258,60.78290687,72.93517289,19.23396251,86.09829584,6.753441434,177.6483454,50.34348562,52.30424112,30.23462937,41.52352892,33.70840153,20.46248953,17.0428067,50.26103776,52.15351572
2012-10-31,45.60569811,36.06692724,5.55,74.07382356,8.959782627,21.21797995,65.83307226,31.86529275,11.66966495,77.1015905,29.90246307,62.98265741,36.33458796,36.51494247,8.867279346,28.99731931,20.65560351,61.04241319,61.52091329,72.32410274,17.83651477,76.83353817,5.482717694,166.5843945,45.9566726,50.96430385,29.82673491,40.91852778,33.60988327,20.37518848,17.33885546,52.07224633,52.8779819
2012-11-30,46.10706369,35.64679278,5.73,74.93992109,9.192608519,24.07778996,63.2004514,32.72015687,12.2151602,75.02097354,30.8840862,59.99145977,33.60304066,35.9892955,9.38104875,28.45661741,20.96933021,60.62996817,65.2818379,72.69079728,17.89580044,75.89648521,5.142274573,163.488846,47.46690334,43.97048494,31.18718287,40.31768621,34.53350723,19.3173913,15.95062171,50.79769215,52.01972418
2012-12-31,46.93446525,34.96003454,5.67,75.94727067,10.39688038,24.894773,60.20674599,31.2791584,12.11274651,73.66763399,32.21246065,61.55098641,38.4534651,38.52037324,11.05660246,28.42173342,21.0190297,60.95168175,66.2310084,76.86014015,17.93768866,69.00979469,5.693649515,164.761869,49.72346904,43.70014354,33.45442371,40.55004,34.61782877,19.96382291,15.56256806,50.86330678,52.00342216
2013-01-31,50.78989733,35.65575616,5.63,82.04302712,10.47232944,26.05061833,61.72448896,32.133403,12.89481469,76.57859076,37.77465838,70.9190128,40.99046065,41.4963714,10.78042548,31.85492996,23.06290533,64.27315714,64.92150465,84.39231981,19.04010021,59.06590017,6.59664235,174.6708052,53.78001905,40.42545578,34.78117792,42.88218364,35.96314077,20.23978899,16.52461772,53.62457872,56.03001943
2013-02-28,51.45917771,38.04316291,5.8,83.23236034,10.19738025,25.5562301,62.45688819,33.41045554,13.66941269,76.71341113,38.54538027,66.14662199,40.80573135,43.14564269,10.70417974,32.586518,23.13899263,66.70677259,68.02278715,79.22876899,20.00549931,57.56272831,8.047024648,173.4745047,51.61084072,37.91297983,37.22161052,45.0496509,37.89347533,20.21437276,17.49797803,56.58066432,57.07316884
2013-03-31,53.54243074,40.18528813,6.21,86.52173099,10.63406425,26.53468194,66.45559761,35.1477847,15.508536,77.19313765,37.64132132,63.45712262,43.01276042,41.85797633,11.60969806,36.30615842,24.39866012,71.4571432,75.93961348,74.59701244,19.91934299,57.72704421,9.585164128,184.2459386,52.55418885,39.84935989,39.3951992,45.94404451,38.6532054,20.49395126,19.56376825,58.42548059,59.82586752
2013-04-30,59.23602725,44.53631739,7.05,88.64810516,11.08692174,28.34714748,69.02217087,36.79044823,16.08881918,76.23368461,39.83962665,72.27488535,45.36562842,43.50180713,11.73361109,35.30881463,24.57619714,74.70001613,80.85777598,73.0935859,19.20424547,57.74269334,8.282482426,174.9515818,54.52023215,30.82165816,39.73349462,48.8529946,41.32001299,21.02605095,20.15166112,62.30683385,61.97692847
2013-05-31,59.46226287,40.05046683,7.3,84.4787053,12.77477808,29.51812505,66.86369005,34.75667434,15.82617687,78.03790553,38.98266017,74.55017583,50.55863271,48.4546756,13.02040028,40.90026589,23.21294065,74.33810199,88.04102101,74.06908788,20.09165564,59.04131385,9.818360235,180.518558,53.83861859,32.61007536,39.28333641,45.16785764,37.09405283,20.84641423,19.08964139,56.94646271,55.74525437
2013-06-30,59.52824826,41.58705652,7.02,86.60445091,12.6036873,30.62610662,66.55099241,35.10264094,16.23510987,77.93439554,38.9761624,72.75021993,46.6493097,46.8569761,12.26722283,39.72686117,23.87787247,75.82168493,91.08182379,71.21164404,20.14292699,52.05654926,10.03026231,165.8441574,47.63327962,28.78516304,37.71711542,44.47633423,35.57521656,21.80447676,19.34493858,57.84815655,56.22000105
2013-07-31,60.9422209,41.28799239,5.96,85.79964187,13.83391147,33.32780514,69.63329773,35.07638616,18.45838924,80.86717855,42.21794772,72.60346391,50.70450298,49.82256123,13.92701814,38.74371935,25.12248846,82.56845494,93.44689263,72.07520614,21.16787973,59.40824209,10.38617484,169.2545888,36.58094102,28.8332184,41.1219522,46.1569987,34.34605525,21.62256975,20.44024588,61.03364674,59.13511221
2013-08-31,57.3413039,39.53567259,6.71,83.21545375,13.26842575,33.06339636,65.59800796,33.41358342,17.26931819,75.70485748,44.95991888,71.91860249,47.00828963,45.17376672,13.46914358,37.354895,24.24582277,76.87703303,92.81882145,71.75355825,20.09949679,64.38499372,9.035325001,158.9697603,37.07948877,30.53437828,40.43614918,41.99621206,32.2855715,19.50694291,19.0501421,57.72729785,55.2549746
2013-09-30,60.79139715,38.94739379,6.22,84.8469564,13.82571602,36.08748749,66.47888009,33.39251039,19.03399715,74.73205527,45.10041863,76.81262808,47.18336705,46.21080549,13.17308653,41.46760711,24.688453,77.12614273,104.9481478,72.50117226,20.9121387,63.00192472,8.544450264,161.5077644,38.29915022,27.22166108,38.37194839,42.70277294,32.45995956,20.4654514,19.91416948,57.52692414,56.2488903
2013-10-31,64.65625571,42.63254835,6.73,85.12034332,14.1032741,38.00040095,68.9866691,34.88230296,20.21359539,77.84154804,49.67134371,78.89841036,47.45570972,46.41283827,13.33536368,47.40970532,26.37302629,82.39303354,116.5594322,72.97286241,22.88167876,69.07442487,9.920355071,156.3009313,40.81859688,26.40791747,38.20920595,45.62616856,33.31208304,21.6443521,20.43757068,60.28207843,60.41828243
2013-11-30,66.49442014,41.8813512,8.39,86.58656775,14.07854598,38.31580911,72.81576631,35.67568362,19.77644183,81.75048725,49.34351097,77.97869534,51.48331608,51.527796,15.10132093,46.38062946,27.48251511,84.80042241,120.3458071,74.05835125,23.33686135,73.91421544,11.13343091,157.5416732,42.64363774,24.05387347,40.2704178,41.76453559,29.51530827,20.30084939,19.62723322,58.18955618,59.57551067
2013-12-31,72.90783832,41.47621116,10.75,86.28422172,12.71849909,36.87179322,71.14483808,36.66988032,18.72485618,88.50181118,47.67660814,78.63310864,50.69530614,52.66245212,14.87218713,48.30337646,26.52976483,82.05018686,122.3538116,79.49454937,24.73367442,74.57218182,11.45057687,164.4595483,42.3095106,22.50098523,42.32494347,41.28304863,29.15409291,20.37064173,19.41780905,58.46448053,58.76652361
2014-01-31,69.29107513,40.97379923,8.27,83.74095804,12.43210008,33.45225072,67.51933547,33.57189237,17.10010898,80.5961158,46.04198157,72.40695398,46.15191311,50.17827109,15.99930215,45.41335318,26.3305534,79.25515921,112.2868961,82.74435409,22.17471417,66.54100428,11.86800319,154.9113024,39.97340265,21.1038333,41.2113565,42.92367086,31.42573617,21.45276342,19.60210232,60.0760184,60.13754379
2014-02-28,77.11626197,40.59836251,8.74,85.33325127,12.78943986,33.49982368,67.53741778,33.90920911,19.95520392,84.78105413,53.5481116,79.80723076,47.31957694,51.50161422,15.78916206,48.86684012,28.04756965,83.12011532,116.2262611,85.44052834,22.67156303,70.36541176,12.2281357,163.2382739,43.73265682,22.72570197,42.50696328,45.69464233,31.565408,22.74839047,20.01346801,63.19341953,61.02326546
2014-03-31,76.41008657,40.58982985,9.19,87.91611794,12.96395463,34.6422923,69.54627774,34.58961813,20.76882812,86.0227835,55.47084382,79.37947874,46.31733215,55.02750791,16.43865828,47.21280164,28.05630449,88.63318419,113.1339862,87.55517481,23.04541683,71.7694039,13.30736534,169.6912855,44.98149745,23.04264466,39.88995071,45.95565171,31.58169142,22.76601804,20.04731743,66.02163095,61.31598429
2014-04-30,75.71345408,40.31143457,8.5,90.9204941,13.52489498,33.33931156,72.53086221,36.49535757,21.90599878,90.18830117,59.40815283,79.76267278,46.61897864,51.05904313,14.46984223,45.84007044,27.32257797,91.39423014,116.3164149,93.40957191,23.93554494,78.90302111,13.59522553,173.1998902,45.01748265,24.40908136,40.55942016,47.18869603,34.08119626,23.02376462,20.95278935,69.44313155,64.13125062
2014-05-31,80.16999342,43.09778026,9.55,91.69241193,13.76775687,34.70540016,70.28575692,36.60272317,22.79531037,89.13185315,60.88699855,83.04481305,46.29783237,50.68508444,14.46984223,45.51976649,26.11320904,92.18236143,122.615858,90.60019485,23.84653213,85.11426173,13.77616622,163.4686202,44.97250115,22.50196827,41.7238423,48.48745322,34.42876445,24.50170156,20.61574127,67.64795461,61.86519418
2014-06-30,81.82091698,42.20925516,8.53,91.06865403,14.4377207,36.66717456,68.72934443,38.18604263,23.60226626,89.26484607,67.04148728,86.10714877,45.84040162,52.55487791,14.69916937,44.39412691,26.15727453,95.05340679,115.3450322,96.30757286,23.58366834,87.46868626,13.91586702,160.728774,44.71390578,25.03618656,44.21167979,50.55770404,34.12364726,25.4899606,21.82943748,69.81423749,64.57201401
2014-07-31,81.95451773,43.96736465,7.35,85.4819528,14.35552447,36.80933212,67.36519466,35.41854615,23.38739635,87.72212823,65.13437837,81.97924103,47.61172924,52.96595411,14.58440682,46.67167397,25.51834602,90.93763607,109.2255717,89.85588455,22.5696065,89.9817756,14.7133024,169.9502627,41.69379567,24.51459934,42.2119445,49.35913778,34.24734342,26.12713313,20.7866844,66.18321576,62.77907226
2014-08-31,85.77168204,43.44415127,5.61,85.45156605,14.68447009,36.99577346,69.57018228,37.60910525,24.42312347,88.79946111,63.97311897,87.03005498,50.27899847,54.60076247,15.38774464,46.69933399,26.13185329,94.88466691,115.6643202,97.27624147,23.31444839,96.95620681,15.70080009,171.5174206,43.18576623,26.65999583,43.37681543,52.31097633,36.21005094,26.88183711,21.43924198,70.15492594,65.11972917
2014-09-30,84.96053463,43.59239506,6.34,86.44540096,12.47463025,35.87843549,70.46399786,38.73608219,24.91177757,83.96932754,61.03987435,81.25976496,50.44448597,55.32632348,16.35648428,47.18799434,26.29189867,97.5007871,116.1933841,88.32186846,23.1843682,95.30085693,14.7183563,169.3143627,40.36841036,22.70632795,42.74115843,49.28071151,33.18488628,24.48295659,21.11989739,68.81874356,65.80621908
2014-10-31,87.20311866,44.30238768,5.93,85.4606838,11.99101063,35.92598178,70.27970599,38.02782752,26.68913709,86.34421761,52.17390594,75.15788765,52.11889976,55.92435923,16.46200998,54.03345611,26.62977224,98.58931264,113.9403016,91.12353154,23.35630536,102.158735,14.88848672,146.6326778,40.27751099,18.4802912,45.31959447,55.57011311,36.74488668,27.41437656,21.18894487,74.31845388,72.30146981
2014-11-30,88.28146758,44.60214513,5.12,89.04871229,13.38669959,38.7714712,80.66455307,40.98680535,28.75855202,81.41300055,39.92997516,67.41644775,52.54730096,55.62846315,16.34689103,54.83202583,27.93646021,99.66185885,123.2806419,90.39569345,23.9716594,112.9839974,16.20803488,145.6291155,41.60464179,18.12565875,48.53674944,56.72187682,37.91169249,27.91314954,20.86176605,73.68526355,71.91021806
2014-12-31,91.01129651,41.24309842,4.15,86.18804195,13.19096273,39.17250599,79.58212579,38.60055592,30.85873371,83.13046058,37.37874081,71.46333813,52.68361043,57.86617726,17.21194769,55.15494254,27.93646021,96.27381598,119.2618177,82.24570399,23.07685259,104.8614616,16.72130902,144.0755706,41.72686446,18.64191524,48.32030909,58.84387286,37.26008527,27.94942394,20.41734246,78.77824767,74.25685559
