Date,Asset_1,Asset_2,Asset_3,Asset_4,Asset_5,Asset_6,Asset_7,Asset_8,Asset_9,Asset_10,Asset_11,Asset_12,Asset_13,Asset_14,Asset_15,Asset_16,Asset_17,Asset_18,Asset_19,Asset_20,Asset_21,Asset_22,Asset_23,Asset_24,Asset_25,Asset_26,Asset_27,Asset_28,Asset_29,Asset_30
2004-03-31,3752.496676,9310.555333,6993.224835,923.8182937,1605.478056,1505.30936,821.9689909,7330.458986,2861.956656,769.4324421,1086.018153,325.6805515,1540.118288,5464.339218,2936.421336,1902.502433,570.1195641,666.3431842,3127.632983,780.4169267,1151.955837,3320.303197,5476.098013,3952.901366,409.6097853,143.152811,3128.387098,1856.7837,3049.383608,215.3847405
2004-04-30,3868.448824,9345.935443,7126.795429,902.2933274,1604.193674,1539.028289,804.4610514,7592.156372,2844.212525,742.5792499,1044.315056,297.1509352,1500.845271,5367.07398,3041.838862,1950.064993,466.4718274,685.8004052,3205.198281,753.0242926,1146.080863,3297.725136,5031.438854,4001.917343,410.4699659,144.4555016,3027.965872,1840.81536,2911.551469,212.2832003
2004-05-31,3786.824554,9556.21899,6228.106525,909.5116741,1611.252126,1562.267617,804.7828358,7563.306178,2861.562221,706.5641563,1066.872261,314.3559743,1531.012261,5425.038379,2953.625535,1967.810585,494.6000785,731.268972,3216.416474,762.6630035,1112.271477,3381.157582,5377.098704,4023.927888,419.4182111,144.6866304,3049.46443,1786.327225,2964.83286,219.6069707
2004-06-30,3890.962229,9535.195309,6603.661349,941.0717291,1579.993835,1598.199772,841.9638028,7534.565614,3016.94505,727.6904245,1080.741601,343.9054359,1622.260592,5796.653508,3110.167688,2143.929632,505.5307403,832.2572171,3389.781322,777.9925299,1118.500197,3505.584181,5440.548468,4231.562567,445.2543729,148.8536054,3039.096251,1776.681058,2982.325374,230.5873192
2004-07-31,3695.635925,8579.768739,6356.024048,882.8193891,1511.580102,1513.814824,798.8552561,7092.286613,2916.48078,713.7915374,1041.078384,343.2176251,1526.871669,5296.40231,2996.646568,2164.296964,516.8040758,819.2740045,3503.677975,786.1614515,1104.295245,3289.990754,4889.420909,4007.712907,424.9507735,132.033148,2935.463069,1821.808757,2913.433658,232.1783717
2004-08-31,3701.548942,8741.926368,6558.781215,870.6364815,1512.940524,1581.785109,802.0506772,7210.01857,3003.683555,721.0008319,1084.803676,342.2909375,1488.394503,5302.757993,2894.46092,2164.729823,553.4971652,778.1464495,3461.984207,815.0135767,1118.430224,3195.568019,4608.768148,4012.922934,422.7410295,128.8115392,2913.740642,1774.259548,3004.041445,229.9262415
2004-09-30,3681.930733,8051.314185,6396.123441,908.0738503,1533.667809,1536.07152,824.9091215,7108.357309,3134.043422,742.702957,1136.765772,368.9896306,1576.953976,5434.266391,2955.534045,2177.285256,593.1275622,845.3783027,3769.754603,826.5867695,1133.417189,3332.018773,4712.465432,4008.107427,436.480113,128.8244203,2997.073624,1856.940043,3010.349932,235.6743976
2004-10-31,3819.634942,8143.099167,6577.773347,930.2308522,1568.482068,1482.769838,863.9273229,6937.045897,3149.08683,787.413675,1150.179608,355.8904987,1563.076781,5608.162916,2828.741635,2126.119052,578.7145624,841.5741003,3795.011959,861.5513899,1171.500007,3474.295975,4959.869867,3874.637449,464.5021362,132.225385,3098.075005,1908.562977,3027.508927,238.9974066
2004-11-30,3944.918969,8087.726092,7722.305909,994.6958503,1610.987932,1542.970293,899.5211286,6982.8304,3424.946836,829.9340134,1229.426983,401.5156606,1684.058924,6051.207786,3058.152581,2269.8447,603.2520599,1055.502237,4034.477213,903.9397183,1211.565307,3699.430354,5226.710866,4099.366421,491.8148618,143.3852075,3171.189576,2052.659481,3169.801846,250.110786
2004-12-31,4143.742885,8440.35095,8299.934391,1071.585839,1633.058467,1607.775046,951.8732583,7378.058601,3521.872832,863.961308,1307.003826,394.5694397,1741.148521,6301.727788,3209.836949,2282.101862,586.9642543,1023.520519,3950.560087,925.7246655,1264.147241,3818.552012,5393.965613,4247.763486,510.5530081,151.8305962,3266.008144,2153.03453,3304.201444,258.5645305
2005-01-31,4140.42789,8383.800598,8661.811531,1022.721525,1578.187702,1587.195525,926.6486169,7079.247228,3470.101301,835.0186042,1356.14717,392.9911619,1650.608798,6239.340683,2953.049993,2255.85769,570.8814337,1070.090702,4068.286778,942.0174196,1214.466255,3598.22156,5078.418625,4113.109383,470.5767075,147.700804,3233.348062,2162.507882,3233.821954,254.8670578
2005-02-28,4101.921911,8506.204087,8932.060051,1011.982949,1580.554984,1586.084488,945.0889244,7254.812559,3757.772699,836.1876302,1401.713715,431.1113047,1763.180318,6371.614706,2943.304928,2351.731642,633.6213033,1221.294519,4846.550039,963.8722237,1212.644555,3543.528593,5146.469435,4211.824009,483.1411056,152.2499888,3244.988115,2187.592973,3226.384163,253.2613953
2005-03-31,4053.10904,8421.992667,8959.749437,1005.506258,1556.846659,1576.567981,933.4643306,7225.067827,3680.738359,782.1699093,1346.205852,398.9935125,1705.876958,6235.262151,2692.241018,2405.82147,594.7803174,1178.304952,4688.067852,969.9446187,1211.310646,3467.342728,5025.012756,4185.289517,474.4928798,149.433364,3259.590562,2193.280715,3122.494593,257.0603162
2005-04-30,4048.65062,8606.434306,8839.688794,958.0463629,1510.141259,1532.266421,864.7613559,7510.458007,3406.155277,732.5803371,1317.262426,360.0517456,1615.124304,5722.723602,2388.556231,2385.371987,538.9304456,1105.957028,4417.566337,990.3134557,1187.81122,3310.272102,4803.409693,3852.559001,447.9212786,145.3837198,3072.816023,2062.999841,3093.455393,256.2634292
2005-05-31,4126.789577,8813.849373,9120.790898,999.1465519,1500.174327,1557.242364,922.3544622,7619.359648,3413.648819,780.0515429,1402.884484,360.8438595,1702.502529,6121.597437,2632.905533,2510.842554,546.6371509,1220.976559,4507.684691,1007.148784,1204.678139,3478.433925,5257.331909,3872.592307,470.0037976,151.6206814,3275.929162,2230.928028,3197.395495,260.5942812
2005-06-30,4043.841107,8467.465093,8907.364391,989.854489,1493.873595,1518.467029,977.3267882,7575.929298,3381.219155,793.5464346,1457.316402,350.1989656,1705.396783,5933.664396,2711.102828,2514.106649,573.8596811,1308.642675,4770.933477,1063.246972,1205.280478,3434.257814,5205.284324,3750.218391,453.1776617,153.9556399,3376.82778,2172.700806,3276.051424,252.7243339
2005-07-31,4108.542564,8608.025013,9226.248036,1024.20244,1534.955119,1569.487521,1006.744324,7858.511461,3537.43148,816.4005719,1595.469996,396.2851495,1882.246429,6314.60565,2915.791091,2575.702262,595.608963,1582.93418,5048.601805,1095.038056,1240.35414,3613.526072,5545.18939,3937.354288,488.570837,162.0691021,3581.125861,2270.689612,3333.054718,252.0167058
2005-08-31,4043.627592,8649.343533,9645.119697,1015.291878,1559.667896,1553.007902,966.2732026,7832.578373,3323.063132,798.4397593,1560.529204,393.2337539,1898.998423,6345.547218,2794.202603,2574.156841,613.2985492,1721.440921,5333.342947,1107.740498,1226.214103,3628.341529,5460.347992,3825.139691,471.3731436,159.913583,3345.487779,2163.058925,3285.058731,245.9179015
2005-09-30,4069.911171,8696.914923,10102.29837,997.4227414,1505.703387,1572.886403,952.5521232,7679.843094,3261.586464,762.5099702,1598.450063,405.2667067,1889.88323,6509.262336,2614.535375,2613.541441,701.0002417,1883.944944,5706.143619,1156.370306,1206.83992,3625.076022,5536.792864,3822.462093,485.8442991,159.913583,3273.894341,2153.757771,3323.165412,247.1966746
2005-10-31,3929.092245,8747.357029,10274.03744,957.0271204,1411.446355,1520.981152,932.9295494,7430.248194,3337.581429,731.7808184,1457.786458,387.637605,1805.594438,6267.768703,2440.668773,2496.19343,655.7156261,1698.187972,5134.388028,1077.15894,1169.66925,3684.527269,5285.976147,3852.659544,500.2252903,156.8592336,3348.866521,2161.942051,3406.90918,248.1113023
2005-11-30,3928.306426,8875.943177,10004.85766,1007.46245,1447.720526,1567.371077,988.9053224,7546.903091,3450.391681,768.9552839,1540.588728,437.3327459,1935.055559,6682.068215,2416.262085,2612.516044,702.5992933,1709.565832,5206.26946,1075.112338,1197.975246,3885.702457,5672.381004,4141.223744,537.642142,163.8551554,3475.788562,2308.089334,3559.879402,259.7973446
2005-12-31,3918.092829,8685.997993,10426.06217,995.9773777,1423.833138,1591.351855,989.4986656,7728.028765,3470.403953,775.7220904,1538.277845,453.426591,1947.63342,6645.31684,2379.534902,2683.053977,759.650356,1733.67071,5242.713347,1088.336219,1178.92744,3803.325565,5594.669384,4201.68561,543.6099698,165.493707,3437.902467,2331.862654,3569.847065,258.8620742
2006-01-31,3989.01031,8628.670407,10170.62365,1032.728943,1425.826504,1635.750571,1008.49704,7894.954186,3582.845041,750.5111225,1690.259696,521.1685237,2155.835433,7105.837296,2501.129135,2736.983362,892.057413,1996.148456,5904.868042,1121.530474,1221.133042,3917.805665,5830.764432,4097.063639,566.7133935,177.012069,3460.592623,2432.365934,3615.541107,251.5103913
2006-02-28,4048.047662,8796.92948,10159.43596,1043.882416,1445.50291,1654.234553,1016.060768,7979.430196,3573.171359,775.8033473,1639.044828,505.7940522,2151.523762,7326.118253,2439.351245,2874.379927,812.4858918,1825.876992,5419.487889,1124.109994,1261.430433,3809.282448,5863.416713,4134.346918,572.8338982,179.8619633,3505.926386,2485.148275,3673.028211,256.3645418
2006-03-31,4165.03624,8811.88426,10171.62728,1080.000747,1442.467354,1648.113885,1047.152227,7902.827666,3619.622587,760.9079231,1683.462942,567.298609,2217.790694,7677.771929,2499.847156,2978.719918,868.2224239,1931.777858,5645.480534,1083.19239,1285.019182,3924.322778,6044.009948,4260.031064,600.3872087,187.0564418,3582.004989,2545.785893,3696.168288,269.8493167
2006-04-30,4250.002979,8890.31003,10511.35963,1108.512767,1405.251696,1671.681914,1033.329818,7749.512809,3726.039491,769.9627273,1678.075861,610.8671422,2347.53145,7767.60186,2470.848929,3132.421866,938.8957293,2331.462697,5881.461621,1103.23145,1305.065481,3870.167124,6019.229507,4503.278838,603.5092222,181.1828696,3529.349516,2540.185164,3798.921767,270.6318797
2006-05-31,4400.453084,9231.697935,10411.50172,1121.482366,1370.120404,1605.316142,978.8733365,7580.57343,3642.576207,781.435172,1533.257914,582.8283403,2265.367849,7444.469623,2531.878898,3092.640108,833.8332972,2293.226708,5679.139341,1120.000568,1303.499402,3637.570079,5593.669981,4389.796211,594.1548292,177.2149647,3476.762208,2450.516628,3662.160583,267.6008027
2006-06-30,4351.16801,9151.382163,10718.64102,1130.342077,1364.639922,1616.874418,976.0346038,7569.960627,3600.322323,792.6878385,1476.680697,599.9052107,2244.073391,7577.725629,2576.693154,3085.217772,842.3383968,2153.339879,5842.13064,1146.992581,1341.040185,3668.489425,5425.859881,4265.125999,618.3963463,174.9820562,3492.755314,2492.910565,3647.511941,261.365704
2006-07-31,4444.283005,9557.703531,11687.60617,1051.4442,1342.669219,1623.018541,948.315221,7893.197946,3444.788398,764.4681514,1364.895968,574.9491539,2101.574731,7118.515456,2480.5825,2985.87376,819.1740909,1882.234388,6150.010925,1202.85112,1371.347693,3553.298857,5160.535333,4049.310623,545.7966152,171.3774258,3326.849437,2344.083804,3695.659099,260.8691091
2006-08-31,4569.611786,9772.75186,12191.34199,1077.099438,1396.913056,1729.650859,985.3943462,8073.952179,3579.135146,777.46411,1386.324835,560.7479098,2092.748117,7176.175431,2560.209198,2967.361342,840.8822043,1685.917342,5942.140555,1231.118121,1402.065882,3704.314059,5620.339031,4148.518733,541.7577203,174.0680514,3398.3767,2410.890193,3750.724419,270.7299615
2006-09-30,4608.453486,9760.047283,11412.31524,1130.95441,1410.323421,1761.822365,1074.178377,8208.78718,3668.971438,791.847196,1360.539193,560.8039846,2096.096514,7432.364894,2645.720185,3078.04392,777.816039,1432.186782,5750.209415,1204.649082,1450.016535,3862.117837,5788.387168,4235.222775,562.5070409,176.4527837,3616.892321,2582.786664,3888.000933,281.261357
2006-10-31,4605.688414,9802.015486,12030.86273,1229.460539,1490.993921,1819.433956,1159.790393,8344.232169,3880.304193,795.9648014,1433.055932,622.5485033,2154.996826,7811.415504,2748.903272,3170.385238,841.9858622,1639.997084,6026.794488,1269.218272,1529.042436,4111.996862,5920.362396,4445.289825,597.101224,185.2401323,3728.292605,2782.436073,3969.648952,284.2146012
2006-11-30,4662.79895,9755.946013,12442.31823,1286.13867,1521.708395,1828.531126,1212.328898,8348.404285,3989.340741,823.0276047,1531.506875,676.8969877,2248.523688,7952.802124,2776.117415,3310.199227,907.9975538,1735.772914,6545.701494,1307.675586,1539.592829,4200.404794,6156.584855,4563.534534,611.5510736,189.1857471,3642.541875,2827.789781,4010.536337,287.9946554
2006-12-31,4734.139774,9993.015502,12816.83201,1342.600158,1550.316513,1851.387765,1214.632323,8355.083008,4032.026686,804.6740891,1515.885505,658.5530793,2250.772212,7912.242834,2816.648729,3310.861267,879.6680301,1516.024063,6426.569727,1316.829315,1606.719076,4191.583944,6083.321495,4610.995293,597.6077091,188.4857599,3706.286358,2888.304482,4163.337771,300.8680165
